"","subject","exercise","fbodyacceljerkmeanx","fbodyacceljerkmeany","fbodyacceljerkmeanz","fbodyacceljerkstandarddeviationx","fbodyacceljerkstandarddeviationy","fbodyacceljerkstandarddeviationz","fbodyaccelmagnitudemean","fbodyaccelmagnitudestandarddeviation","fbodyaccelmeanx","fbodyaccelmeany","fbodyaccelmeanz","fbodyaccelstandarddeviationx","fbodyaccelstandarddeviationy","fbodyaccelstandarddeviationz","fbodybodyacceljerkmagnitudemean","fbodybodyacceljerkmagnitudestandarddeviation","fbodybodygyrojerkmagnitudemean","fbodybodygyrojerkmagnitudestandarddeviation","fbodybodygyromagnitudemean","fbodybodygyromagnitudestandarddeviation","fbodygyromeanx","fbodygyromeany","fbodygyromeanz","fbodygyrostandarddeviationx","fbodygyrostandarddeviationy","fbodygyrostandarddeviationz","tbodyacceljerkmagnitudemean","tbodyacceljerkmagnitudestandarddeviation","tbodyacceljerkmeanx","tbodyacceljerkmeany","tbodyacceljerkmeanz","tbodyacceljerkstandarddeviationx","tbodyacceljerkstandarddeviationy","tbodyacceljerkstandarddeviationz","tbodyaccelmagnitudemean","tbodyaccelmagnitudestandarddeviation","tbodyaccelmeanz","tbodyaccelstandarddeviationx","tbodyaccelstandarddeviationy","tbodyaccelstandarddeviationz","tbodygyrojerkmagnitudemean","tbodygyrojerkmagnitudestandarddeviation","tbodygyrojerkmeanx","tbodygyrojerkmeany","tbodygyrojerkmeanz","tbodygyrojerkstandarddeviationx","tbodygyrojerkstandarddeviationy","tbodygyrojerkstandarddeviationz","tbodygyromagnitudemean","tbodygyromagnitudestandarddeviation","tbodygyromeanx","tbodygyromeany","tbodygyromeanz","tbodygyrostandarddeviationx","tbodygyrostandarddeviationy","tbodygyrostandarddeviationz","tgravityaccelmagnitudemean","tgravityaccelmagnitudestandarddeviation","tgravityaccelmeanx","tgravityaccelmeany","tgravityaccelmeanz","tgravityaccelstandarddeviationx","tgravityaccelstandarddeviationy","tgravityaccelstandarddeviationz"
"87",15,"STANDING",-0.722459971586792,-0.727722537292453,-0.729082182528302,-0.756356301016981,-0.753218792787736,-0.776444466996226,-0.801971545220755,-0.820598340037736,-0.705654626320755,-0.712461331962264,-0.708701842562264,-0.709638810132075,-0.718432188888679,-0.727587313001887,-0.80385103300566,-0.808748069830189,-0.809827913377358,-0.77470345759434,-0.801587659192453,-0.828842602307547,-0.759362152337736,-0.77204644274717,-0.79434523654717,-0.785865225924528,-0.786636852056604,-0.785348571750943,-0.777853276158679,-0.762092125492453,-0.723602119622642,-0.715282588641509,-0.716287149698113,-0.730163166216981,-0.734869932754717,-0.762997384458491,-0.808044624937736,-0.809296098833962,-0.758968840415094,-0.755308909937358,-0.753718267886792,-0.737790353264151,-0.721835155049057,-0.715064138562264,-0.808192876037736,-0.791203384339623,-0.786357549013208,-0.806453903773585,-0.822277893262264,-0.822715141754717,-0.734438413467924,-0.737750193886792,-0.755353027283019,-0.776969064886792,-0.770402991792453,-0.773730787556604,-0.772006307977358,-0.790242041224528,-0.780499105126415,-0.792310665866604,-0.715377932377358,-0.714714636756472,-0.716322356520755,-0.713976246150943,-0.728371704849057,-0.727046841745849
"88",15,"WALKING",-0.309092177148148,-0.294395761837037,-0.315600238294074,-0.353866944951852,-0.332134902905185,-0.308540250240741,-0.299723354097222,-0.313545610388889,-0.321593345444259,-0.321461185018519,-0.339530550551852,-0.321222679759259,-0.311814912833148,-0.298408031148148,-0.312719191214815,-0.306196483048148,-0.317330761086852,-0.313626059703704,-0.306093413509259,-0.326856711190741,-0.30859725362963,-0.322587576851852,-0.328529373759259,-0.309307166138889,-0.2936991125,-0.293912919981482,-0.323632404888889,-0.324908425185185,-0.307913066074074,-0.302175465809259,-0.297548030502963,-0.301307961907407,-0.315362039572222,-0.308988389016667,-0.340654380555556,-0.347813408648148,-0.299936159222222,-0.287940531994815,-0.281570091296296,-0.300096205948148,-0.352278765698148,-0.304788806952778,-0.380011389981481,-0.36294632537037,-0.356384024611111,-0.340900440018518,-0.33756365062963,-0.335879871666667,-0.324032033214815,-0.37299136412963,-0.327951340033148,-0.339358473952037,-0.362943248685185,-0.36188592358463,-0.348327198648148,-0.359395230622222,-0.366322277894444,-0.342115765351852,-0.271834152282056,-0.260197178805556,-0.27857534362963,-0.290462621611111,-0.28525357822037,-0.277731377092593
"89",15,"WALKING_DOWNSTAIRS",-0.162044454354762,-0.141986661859524,-0.17996242042381,-0.179114127566667,-0.18097301897619,-0.188853884785714,-0.192277299785,-0.109235375380952,-0.149714121809524,-0.139682594309524,-0.154745187119048,-0.17783982947619,-0.170560725238095,-0.19638426995,-0.140927943542857,-0.126520510680952,-0.193073917361905,-0.117246605092857,-0.115031864483333,-0.123916254251667,-0.179372453847619,-0.182219915261905,-0.186691930409524,-0.17454734002381,-0.157395048738095,-0.168142998595238,-0.118486398547619,-0.121192800642857,-0.0939949218309524,-0.0799725764595238,-0.0886124794928571,-0.113877190064286,-0.0918585829809524,-0.066526051697619,-0.075577732047619,-0.106882165045238,-0.123035898490476,-0.0740811742880952,-0.11140169019119,-0.0943556655714286,-0.164396575904762,-0.178332538547619,-0.0728149353095238,-0.0571522428071429,-0.0879096280833333,-0.0559148596761905,-0.0413021033452381,-0.0586894245,-0.11452775747619,-0.123379882411905,-0.0705010207142857,-0.087984556802381,-0.0710679182809524,-0.0650900364523809,-0.071622686227381,-0.0724730796666667,-0.120512777761905,-0.0935432842642857,-0.125209142880952,-0.141233595214286,-0.110810699492857,-0.0918024597857143,-0.0841752725,-0.0934716201190476
"90",15,"WALKING_UPSTAIRS",-0.2591142487825,-0.268276052895833,-0.2999840445325,-0.289430802638958,-0.301433535458333,-0.254596443833333,-0.285113164072917,-0.319517721629167,-0.312353267583333,-0.283685506933333,-0.3066971179375,-0.301679506435417,-0.287057040233333,-0.260897663135417,-0.330222022146667,-0.285515551270833,-0.326280726766667,-0.362181519395833,-0.307065628520833,-0.272702981520833,-0.262055812291667,-0.235375610435417,-0.225171919395833,-0.257332879758333,-0.289786194603333,-0.285527960210417,-0.327737235775,-0.30439667478125,-0.3652605754375,-0.347015187083333,-0.353207128416667,-0.318763448645833,-0.295905339277083,-0.326843821740417,-0.284262546833333,-0.28697426665625,-0.362713732076042,-0.3794831935,-0.408745381560417,-0.393216955541667,-0.27179008875,-0.311029405689583,-0.285908746166667,-0.311557456352083,-0.32325998725,-0.312760854696667,-0.297537097875,-0.279441714791667,-0.285864796083333,-0.288104591510417,-0.347388819166667,-0.3114380050125,-0.2710950559375,-0.284865638666667,-0.265984090560417,-0.297733691527083,-0.277375297333333,-0.290819821197917,-0.361950355875,-0.326398188291667,-0.346409028397917,-0.388384957697917,-0.335500973583333,-0.3718063275625
"91",16,"LAYING",-0.7324129782,-0.735674894614286,-0.7658828641,-0.765104702614286,-0.764522654571429,-0.757729680885714,-0.783780881471429,-0.793133270628571,-0.720747810071429,-0.7284271427,-0.743003744577143,-0.745626096057143,-0.738578779571429,-0.723774950157143,-0.789331748214286,-0.800333475071429,-0.754080796628571,-0.751147982642857,-0.794727315171429,-0.761127086542857,-0.792741046185714,-0.777720953342857,-0.787111875814286,-0.784576159085714,-0.785941495,-0.787398039185714,-0.758113001927143,-0.753378283112143,-0.769715422514286,-0.763399288698571,-0.783311172254286,-0.781301079949857,-0.782348775227143,-0.76276480391,-0.79035378217,-0.791191829642857,-0.758604642557143,-0.731152025628571,-0.789597590464286,-0.790317356681429,-0.728800501685714,-0.726706547407143,-0.791450234235714,-0.791252530524286,-0.795202360187214,-0.789062608674286,-0.790837897041429,-0.793376028152714,-0.75827947627,-0.729413153728571,-0.785483940007143,-0.788054795788571,-0.793933724478571,-0.784002009198571,-0.786774225272857,-0.785056716437,-0.791364429112,-0.737099625982714,-0.788464273027143,-0.765074038781429,-0.761714889078571,-0.794314716828571,-0.79442176529,-0.794254533132857
"92",16,"SITTING",-0.786819443901159,-0.800998328686957,-0.798210183204783,-0.805544699578261,-0.79214493333942,-0.770687986818841,-0.773220235630435,-0.761480115345652,-0.749224417355073,-0.74452352102913,-0.759697077927536,-0.797460813611594,-0.794742091333333,-0.787446338636377,-0.768696125839275,-0.759623757301449,-0.756480349292754,-0.758316480101449,-0.76558877975971,-0.770703335314493,-0.777659311652174,-0.77580714342029,-0.783275229144928,-0.780540559366232,-0.7727320033,-0.786390277262319,-0.73763248743913,-0.737460383802899,-0.740238287231884,-0.748958555014493,-0.746698517811594,-0.73830208684058,-0.755122378057971,-0.773895777181159,-0.751773286830435,-0.762231022995652,-0.75203184749029,-0.768188452565217,-0.76923142194058,-0.719188467637681,-0.768672178224638,-0.753068860589855,-0.76969038615942,-0.765673619913044,-0.746815580666667,-0.753003577811594,-0.763366141826087,-0.740939360884058,-0.73867603364058,-0.753034282406377,-0.766904127782609,-0.769875138289855,-0.765398217289855,-0.77119620284058,-0.768788008202899,-0.774944263637681,-0.74219393676087,-0.754601286831884,-0.726459492318841,-0.721765213594203,-0.751439118228985,-0.735326638336232,-0.742042311753623,-0.742063655918841
"93",16,"STANDING",-0.798699586141026,-0.789488019307692,-0.783512298664103,-0.78558611424359,-0.800244275884615,-0.780107504179487,-0.757082441564103,-0.768826687794872,-0.756235095223077,-0.773602625448718,-0.774953882333333,-0.785728546135897,-0.770418636183333,-0.780788207769231,-0.75412957933718,-0.739143372782051,-0.747659405483333,-0.732512001035897,-0.738009494317949,-0.745682006257692,-0.787266642807692,-0.777990092115385,-0.784617459074359,-0.781907501538462,-0.761649033038462,-0.755941283448718,-0.755137126665897,-0.738584719489744,-0.812111904558974,-0.808473557839744,-0.798264222596154,-0.798479142411539,-0.807550762025641,-0.802299662442308,-0.750795289391026,-0.736711656552564,-0.747859704023077,-0.749488643902564,-0.745650534135897,-0.764301059635385,-0.772853052179487,-0.771465220151282,-0.774327934164487,-0.787152949038462,-0.771848019308974,-0.746600118596667,-0.747353251994872,-0.761630671980769,-0.75585370975641,-0.758052096307692,-0.800394937053077,-0.802742142692308,-0.806657994831423,-0.791540847811538,-0.775165399987179,-0.774725404785897,-0.747161402958333,-0.757085301748718,-0.774236583484615,-0.784700135112821,-0.780528130605128,-0.783384844594872,-0.77232920712641,-0.785049641925641
"94",16,"WALKING",-0.436524745215686,-0.417868045588235,-0.415354291452941,-0.419319325627451,-0.424884793960784,-0.447999309607843,-0.461204297843137,-0.454421140254902,-0.424749143941176,-0.428601689,-0.400467811745098,-0.414088602411765,-0.43885741054902,-0.440238273411765,-0.470982731196078,-0.455545025372549,-0.494455864215686,-0.475868091898039,-0.463488920019608,-0.503454076941176,-0.415748745058824,-0.410565136784314,-0.461167367721569,-0.45535973232549,-0.43101077565098,-0.452120969705882,-0.298955065321569,-0.319210761882353,-0.453577968176471,-0.439638017509804,-0.386590430705882,-0.36959263245098,-0.351575132980392,-0.36034278172549,-0.275723507235294,-0.283022661254902,-0.474610211317647,-0.486009782313725,-0.49170201374902,-0.509072285803922,-0.331240742123529,-0.380129206117647,-0.290398157358824,-0.286906598803922,-0.288254833070588,-0.292177111682353,-0.278339831507843,-0.291726064707843,-0.332153065105882,-0.343299035509804,-0.344268568286275,-0.329059432862745,-0.329926597803922,-0.317581509233333,-0.305138354158824,-0.311872654430196,-0.294205518666667,-0.296211036507843,-0.492271237401961,-0.485530943823529,-0.480600351841176,-0.48263381445098,-0.482996163078431,-0.46185990654902
"95",16,"WALKING_DOWNSTAIRS",-0.125957014248723,-0.0711508122255319,-0.0562993324893617,-0.0366052663085106,-0.0493841399148936,-0.0349547902276596,-0.0907491766548936,-0.110245343125532,-0.171539280510638,-0.171170386017021,-0.147573016042553,-0.129346435489362,-0.11366410306383,-0.135350048351064,-0.126264037914894,-0.128577288148936,-0.202100872382979,-0.211604474042553,-0.166042362010638,-0.178428313976596,-0.0684217755319149,-0.0674903523425532,-0.0664737872978723,-0.0786872395106383,-0.0816480157806383,-0.093338055212766,-0.31154885912766,-0.284299026891489,-0.279631224148936,-0.27379014627234,-0.311242562978723,-0.327849398549787,-0.317712343910638,-0.349903514687234,-0.313633290297872,-0.342781725617021,-0.227772428838298,-0.264117104723404,-0.24846657801,-0.23117712606383,-0.235342750153191,-0.203977500202128,-0.392836567261277,-0.357032199992553,-0.349089799787234,-0.345715989893617,-0.398845368574468,-0.34994235734,-0.276417423085106,-0.248975534482979,-0.325353872684468,-0.357791064553191,-0.392335825995745,-0.317570584297872,-0.325691804338298,-0.358211202744681,-0.326371955676596,-0.294184743808511,-0.263801185404681,-0.281265734504255,-0.29607560303617,-0.275685428778723,-0.284762998522553,-0.263923506495745
"96",16,"WALKING_UPSTAIRS",-0.460348362341176,-0.488405801666667,-0.459594968372549,-0.47034330669902,-0.51703811935098,-0.521690506672549,-0.483237186686275,-0.465034662137255,-0.441646921770588,-0.450550902058824,-0.450018819335294,-0.457916905215686,-0.470351072794118,-0.460720775119608,-0.477930073823529,-0.451022997882353,-0.379269643745098,-0.371076259431373,-0.387433215568627,-0.390270739901961,-0.501209389941176,-0.488429586029412,-0.460412999619608,-0.479226231857059,-0.499167532647059,-0.481191699407843,-0.450231464627451,-0.446890303470588,-0.256534570960784,-0.242274878352941,-0.259445530156863,-0.245625477294118,-0.273428445805882,-0.316579699333333,-0.451853171784314,-0.445556837764706,-0.338222971470588,-0.340809079886275,-0.312235395294118,-0.321694914980392,-0.448016414098039,-0.479279580627451,-0.354084987392157,-0.385935226431373,-0.419274768137255,-0.437397892470588,-0.427162743784314,-0.438826427939216,-0.446005710862745,-0.437262343198039,-0.293528039209804,-0.307626932980392,-0.306070448627451,-0.330275625607843,-0.331603809329412,-0.352640241843137,-0.467302641996078,-0.458105390960784,-0.296261312745098,-0.259621913352941,-0.295840210282353,-0.305485633117647,-0.285934684811765,-0.290649628941176
"97",17,"LAYING",-0.748262816323944,-0.753930967380282,-0.774670093112676,-0.768903078957746,-0.759402243549296,-0.751609778768507,-0.754903468098592,-0.775115687887324,-0.755845123635775,-0.757268091704225,-0.74863921884507,-0.764195900450704,-0.754451238887324,-0.75728108543662,-0.76627369884507,-0.762390084061972,-0.784669054674648,-0.788198436021127,-0.771598765980282,-0.771117567408451,-0.757765779661972,-0.786311172708451,-0.77348638056338,-0.757063789408451,-0.742012560166197,-0.756973899174648,-0.747130137042254,-0.746005624338028,-0.765909233676056,-0.758531263439437,-0.778560382159155,-0.769881424626761,-0.758096296070423,-0.739560127732394,-0.724498951035211,-0.727211380112676,-0.783768615617606,-0.779899742478873,-0.781041118830986,-0.786018827983239,-0.74778007828169,-0.752570907908451,-0.723714262732394,-0.729314594338028,-0.723192324664789,-0.735944973760563,-0.733072739859155,-0.726732768338028,-0.745355741211268,-0.743891041929577,-0.747834206615493,-0.751022232039577,-0.745906312084507,-0.743890446426761,-0.745049563535211,-0.758484279661972,-0.732496155760563,-0.744773237915493,-0.784209026553521,-0.778785615528169,-0.777786795394366,-0.78802778728169,-0.782500864173239,-0.789574402801408
"98",17,"SITTING",-0.777482726739062,-0.789409413828125,-0.786409538754688,-0.765796663765625,-0.768652617354687,-0.78136788853125,-0.777775096175,-0.751005600945313,-0.777823812229688,-0.781759595253125,-0.793068311409375,-0.789952102139063,-0.789226634625,-0.77173158625,-0.75003139071875,-0.749328967578125,-0.7682856074375,-0.746405604265625,-0.76155084284375,-0.780553971484375,-0.7804519015125,-0.78442205609375,-0.7892358543375,-0.759561357515625,-0.76617808020625,-0.765336410614063,-0.788696583687812,-0.773687385198437,-0.778365877140625,-0.7767990215625,-0.783307257359375,-0.76548591121875,-0.77813007053125,-0.792840887685938,-0.766619443460937,-0.762359103640625,-0.749300436296875,-0.7520088371,-0.76280462671875,-0.757825502828125,-0.792301255325,-0.7797106352125,-0.791882358359375,-0.763264118328125,-0.776678533527188,-0.77719786639875,-0.794805333420312,-0.781744668509375,-0.77598079166875,-0.778051688979687,-0.7934533296875,-0.77448908034375,-0.77113357998125,-0.775440375375,-0.802150921698437,-0.800031395225,-0.766525789660938,-0.778818001484375,-0.7560671255625,-0.7627808736875,-0.770345257514062,-0.77256211103125,-0.771645726109375,-0.76741073728125
"99",17,"STANDING",-0.787725440994872,-0.779375703282051,-0.775340272346154,-0.774554568605128,-0.776163246101026,-0.766541600357692,-0.742994948176923,-0.766815374797436,-0.805842335961538,-0.813293998102564,-0.799024422525641,-0.799820287076923,-0.787472048346154,-0.798917321141026,-0.768309300608974,-0.768494749246154,-0.778496241162821,-0.801134666664103,-0.764537294991026,-0.764976650696795,-0.761450636003846,-0.750234279048718,-0.743470815135897,-0.769482226480769,-0.754490477596154,-0.748527535449615,-0.789561265910256,-0.806164899320513,-0.800168779551154,-0.804521689123077,-0.792077843102564,-0.795208787162821,-0.7828828428,-0.765891016998718,-0.776602160987179,-0.781775665192308,-0.805726948620513,-0.802606879319231,-0.801839589255128,-0.816573312461538,-0.810114974769231,-0.817232883461538,-0.733285607620769,-0.760549608589744,-0.745221605628205,-0.747220852292308,-0.741141639564103,-0.770920391294872,-0.811473533038462,-0.812577264692308,-0.771292402671795,-0.771858672680769,-0.762218730858974,-0.759925915405128,-0.73056832064359,-0.733129825294872,-0.782630438538461,-0.777720356410256,-0.81502242305859,-0.818591999958462,-0.814907085008974,-0.813942399215385,-0.80354292798718,-0.815812687391026
"100",17,"WALKING",-0.359193966691803,-0.378445190101639,-0.362457639393443,-0.349529291413115,-0.348301142380328,-0.384931761311475,-0.361031851229508,-0.371422517081967,-0.34086351047541,-0.339708176640984,-0.334471022845902,-0.347508151918033,-0.360155504098361,-0.370094019057377,-0.371899513688525,-0.369853582934426,-0.344834714178689,-0.352667182967213,-0.339000226639344,-0.336372626445902,-0.38743426302459,-0.371798090083607,-0.387348784737705,-0.38352426804918,-0.367339417590164,-0.375612202311475,-0.3029310067,-0.313836698075738,-0.296780814245902,-0.290659525,-0.289832759098361,-0.279501145229508,-0.284517551745902,-0.284045202788197,-0.282976443186885,-0.283821712545902,-0.339699836067213,-0.339797331465574,-0.326733251737705,-0.299510339142623,-0.331263575532787,-0.330069793065574,-0.2917460575,-0.293033905098361,-0.286214294672131,-0.284923379352951,-0.272322159114754,-0.28277346802459,-0.311656142885246,-0.338444610883607,-0.286801205852459,-0.277229394721311,-0.268313563344262,-0.278214151542623,-0.260375890798361,-0.273051025672131,-0.293574819040984,-0.292912513477869,-0.314872117344262,-0.308923531737705,-0.294462459380328,-0.292221959265574,-0.294420456557377,-0.298079125062295
"101",17,"WALKING_DOWNSTAIRS",-0.255998005652174,-0.254955315003261,-0.301878464654348,-0.30096123591087,-0.280331020415217,-0.249035589891304,-0.214592115480435,-0.244219707413043,-0.22305515241087,-0.241811733606522,-0.275743516086957,-0.260796539282609,-0.27643223118913,-0.281702906195652,-0.212345497754348,-0.191047866608696,-0.237324700497826,-0.180466493571739,-0.203203521028913,-0.2039522997,-0.238687251126087,-0.242396740056522,-0.272829563478261,-0.280375416436957,-0.230252309543478,-0.200324215643478,-0.203065445332609,-0.182003188862391,-0.317106053378261,-0.249847885543478,-0.245814190021739,-0.302518847232609,-0.314060315967391,-0.282564325956522,-0.243221108984783,-0.224593141659565,-0.159339305521739,-0.21389550076087,-0.241759919782609,-0.221948792543478,-0.233054785941304,-0.206923763597826,-0.240105915942391,-0.223410146213043,-0.241683424178261,-0.233894600643478,-0.22712061318913,-0.242932900584783,-0.22320813537587,-0.216136972601522,-0.285851531609348,-0.306686754497826,-0.278958937912391,-0.300637236566087,-0.292349936728261,-0.219188225519565,-0.208977667065217,-0.205761828934783,-0.236799888869565,-0.240229346478261,-0.23401189188913,-0.24743178886087,-0.302632341439783,-0.280160832747826
"102",17,"WALKING_UPSTAIRS",-0.182107232639583,-0.2278765851125,-0.2462241675625,-0.194707915203708,-0.222342944041667,-0.24787455410625,-0.286914436585417,-0.279679800145833,-0.327649649095833,-0.332379740229167,-0.282083122166667,-0.2752215908125,-0.278925097291667,-0.218407298791667,-0.268926888958333,-0.26008833744375,-0.314828421354167,-0.301688793645833,-0.27690057756875,-0.317609393095833,-0.227620992866667,-0.239219259479167,-0.246708848197917,-0.255305304208333,-0.284675743847917,-0.259752949541667,-0.428451908708333,-0.392881102833333,-0.2761908380875,-0.324878054041667,-0.314926445479167,-0.322737914854167,-0.265401446179167,-0.293714666733333,-0.405962865770833,-0.4142709606875,-0.289724772041667,-0.255040042854167,-0.302311632675,-0.323754980083333,-0.340500500172917,-0.348383851125,-0.403889338145833,-0.3777914106875,-0.390920960458333,-0.42855772875,-0.442255653166667,-0.424534291708333,-0.389384909270833,-0.369977884864583,-0.310299057029583,-0.27990127361125,-0.3742679273125,-0.35870092768125,-0.392668804702083,-0.428875935820833,-0.388379858622917,-0.395507241520833,-0.32259561134375,-0.327524238104167,-0.363348372375,-0.301632209500625,-0.270581688854167,-0.298778350395833
"103",18,"LAYING",-0.774444502369231,-0.771784745892308,-0.757511862523077,-0.758492854353846,-0.757944735430769,-0.758786378684615,-0.798397319433231,-0.781294047858462,-0.750205028246154,-0.768699572846154,-0.768405486230769,-0.754783274430769,-0.742298120292308,-0.760147398892308,-0.780148536833385,-0.780724022281538,-0.763630749956923,-0.761606616393846,-0.794967622544615,-0.792621882926154,-0.758199957907692,-0.786919370369231,-0.77285444258,-0.773216720638462,-0.772651357418462,-0.788700653490769,-0.755798925030769,-0.754536730864615,-0.813370952410769,-0.798136189955846,-0.782164664970154,-0.780191438713846,-0.797143610953231,-0.792928049663077,-0.748352876901539,-0.745502701784615,-0.78167592812,-0.7958653984,-0.767712708569231,-0.769627529769231,-0.764352533515385,-0.737853847784615,-0.760518289801538,-0.741513864566154,-0.742414770073846,-0.757960196512308,-0.773627887198462,-0.7626381612,-0.771150769953846,-0.783108135883077,-0.78157523806,-0.794381868918462,-0.768283875975385,-0.768422963715385,-0.766571256947692,-0.78111346896,-0.772012808230769,-0.79111172052,-0.786364266138462,-0.815654474707692,-0.799587987726154,-0.783963519496923,-0.785792887861538,-0.799658675993077
"104",18,"SITTING",-0.787031568622807,-0.770389254550877,-0.770126121245614,-0.769592776335088,-0.785477303821053,-0.783240843066667,-0.773831272846667,-0.795195366182456,-0.785321998912281,-0.771797383905263,-0.753907573798246,-0.754950097021053,-0.787223793735088,-0.785454429629825,-0.796483576807018,-0.777554326873684,-0.807707865275439,-0.807907042284386,-0.760819763561403,-0.77469038919214,-0.766905399747403,-0.76653476622807,-0.782276711212281,-0.782223542726316,-0.786158389805263,-0.765187278224561,-0.80282951428807,-0.80239315672807,-0.753537981894737,-0.751985858526316,-0.741541892947368,-0.738385219894737,-0.738110585824561,-0.738045894070175,-0.811166818449123,-0.794041335170175,-0.797633412157895,-0.761923565392982,-0.7731149848,-0.767653885491228,-0.767599887512154,-0.786647281145263,-0.761893013192982,-0.780163552298246,-0.780755484263158,-0.763182687526316,-0.761272427549123,-0.778024547257895,-0.786444718242105,-0.767125739984211,-0.740150283263158,-0.738318591368421,-0.759886976157895,-0.754233197789474,-0.759164884105263,-0.749153692052632,-0.780200989,-0.777180706896491,-0.771718531835088,-0.754373318824561,-0.755152855684211,-0.748400637614035,-0.758452872719298,-0.758706742105263
"105",18,"STANDING",-0.760197866780822,-0.771020190808219,-0.782493284465753,-0.781627405753425,-0.782707206219178,-0.78422000139726,-0.772244055076712,-0.775431250589041,-0.732933121858904,-0.744424426578082,-0.744285247643836,-0.753147245821918,-0.757673425872603,-0.757767595767123,-0.772118238767123,-0.7852659242,-0.756660810583562,-0.759144211693151,-0.769631681894521,-0.755833426083562,-0.79801597769863,-0.801398648465753,-0.788663910958904,-0.784085771576712,-0.7859415871,-0.793927307890411,-0.745222764312329,-0.745444196861644,-0.747438834049315,-0.757613949856164,-0.783032249624658,-0.78623307860274,-0.784482343135616,-0.786299419342466,-0.770158744912329,-0.783118346237808,-0.760548753264384,-0.757943225976712,-0.757729305543836,-0.756858528767123,-0.732855820356164,-0.732839478706849,-0.798545774852055,-0.795061757110959,-0.798114357630137,-0.810925215427397,-0.7825407165,-0.770830209631507,-0.759894614835,-0.76034737760411,-0.796204544631507,-0.796070972219178,-0.799246717143836,-0.800344241069863,-0.798201680757534,-0.809326645812329,-0.781753052182192,-0.758027161973973,-0.759288863947945,-0.759754076053425,-0.747331253554795,-0.758098217779726,-0.7573323615,-0.75791062142137
"106",18,"WALKING",-0.462127480714286,-0.450623356221429,-0.448678857482143,-0.472676382571429,-0.454258291366071,-0.438461211998214,-0.456416813839286,-0.448003168489286,-0.399590498928571,-0.415535366732143,-0.432014849458929,-0.446059270696429,-0.427844415657143,-0.449986482714286,-0.481851871178571,-0.4834853213,-0.456434880766071,-0.444889902321429,-0.472056464642857,-0.459233292767857,-0.470298973553214,-0.456550179382143,-0.453044783998214,-0.472516678392857,-0.467550033928571,-0.458307898803571,-0.392378355714286,-0.387514644258929,-0.361364779019643,-0.367224901160714,-0.367056520714286,-0.378965846785714,-0.358706545035714,-0.355458684901786,-0.388901438589286,-0.416264706446429,-0.440132747035714,-0.435117058321429,-0.411435404799821,-0.424244421535714,-0.392385581433929,-0.424962848035714,-0.34764636825,-0.371644272464286,-0.386233935892857,-0.374787212892857,-0.377346302267857,-0.376764739010714,-0.388655634267857,-0.3674166421,-0.354268586907143,-0.336270851375,-0.343711418782143,-0.343318093803571,-0.346601679947321,-0.330754002767857,-0.392544778883929,-0.384866786708929,-0.409384279696429,-0.388531749294643,-0.402956267535714,-0.393591237535714,-0.402255068773214,-0.391528072008393
"107",18,"WALKING_DOWNSTAIRS",-0.383104369345455,-0.403467883990909,-0.421218373981818,-0.402039661836364,-0.401112494669091,-0.431955091985455,-0.440322371490909,-0.468780793745455,-0.362549453509091,-0.370503012392727,-0.3587650698,-0.337931599236364,-0.385379557101818,-0.386088973069091,-0.443458867618182,-0.431034237109091,-0.398584040218182,-0.412412973478182,-0.406726018485455,-0.395005580981818,-0.440871676854545,-0.441031413452727,-0.450540156472727,-0.418232506989091,-0.408890498669091,-0.416535118989091,-0.366654237290909,-0.364541688208909,-0.3726002366,-0.347239912478182,-0.386181471338182,-0.380915944290909,-0.368966832581818,-0.366281370745455,-0.398115450427273,-0.364039910745455,-0.441112121325455,-0.410970457090909,-0.409066729692727,-0.369094823436364,-0.329653640225455,-0.331116547818182,-0.441800978838182,-0.426952434309091,-0.379546835472727,-0.401526508909091,-0.422997039181818,-0.395192713145455,-0.341285576218182,-0.316108672645455,-0.412897981398182,-0.376828329618182,-0.375223507490909,-0.404796139872727,-0.412782003090909,-0.420667876181818,-0.384077972363636,-0.372167068909091,-0.398324261163636,-0.400471520054545,-0.396426673909091,-0.367890236854545,-0.359480477254545,-0.35779948022
"108",18,"WALKING_UPSTAIRS",-0.413414995568965,-0.419822293896552,-0.413259994234483,-0.413928209293103,-0.431597309155172,-0.408861227810345,-0.363034924258621,-0.338693081741379,-0.525166643877586,-0.51421502362069,-0.492546396465517,-0.500450723406897,-0.469131071982759,-0.443112726517241,-0.373390571603448,-0.390793420482759,-0.388402410203448,-0.383882828189655,-0.38906947545,-0.407527137505172,-0.400554809827586,-0.403928395434483,-0.385021871,-0.397453030344828,-0.40402706412069,-0.388129791201724,-0.510485441144828,-0.506508047375862,-0.469136431206897,-0.466125647465517,-0.457710296051724,-0.483566675748276,-0.465275807431034,-0.476241686172414,-0.451282292506897,-0.466225901887931,-0.3814365695,-0.40656220687931,-0.407762349517241,-0.430400165586207,-0.534752563603448,-0.526119502587931,-0.440566587774138,-0.452105585701724,-0.458638063572414,-0.458251328937241,-0.436042684246552,-0.428872163332759,-0.506930825689655,-0.532473446568966,-0.465919938586207,-0.461650416808621,-0.4491309308,-0.456786822172414,-0.460112522189655,-0.454132012413793,-0.471118808603448,-0.525232852706897,-0.402804782517241,-0.420768691616552,-0.44574175837931,-0.447533545758621,-0.455665814706897,-0.460677869189655
